id,track_name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre
949701151,MORTALKOMBATX,1738707968,0,114475,1265,4.5,4.5,Games
890354109,MotiConnectPro,23920640,1.99,0,0,0,0,Health & Fitness
483049169,MotionMathHungryFish,40546304,2.99,1294,44,4,4,Education
299949744,MotionXGPS,56481792,1.99,14970,24,3.5,4.5,Navigation
588199634,MotoMadnessdMotorBikeStuntRacingGame,32718397,0.99,13,2,3,3.5,Games
776865453,MotorsportManager,714420224,1.99,2394,1821,4.5,4.5,Games
1039264027,MotorTrendOnDemand,67274752,0,247,1,2.5,3,Entertainment
1128855720,MotorWorldBikeFactory,81243136,0,960,4,4.5,4,Games
1001193844,Motoxm,57729024,0.99,53,43,4.5,4.5,Games
323438913,MotoXMayhem,21010210,0.99,22557,526,4,4,Games
398860966,MountainBiker,165394432,1.99,24,7,3.5,4,Games
1087266454,MovetheMatchMatchstickPuzzlesforFree,35869696,0,441,38,4,4.5,Games
667579844,MovetomeasureFlyingRuler,51470336,1.99,1702,127,4,4,Utilities
666202151,movieStudioVideoEditorSlideshowMakerpro,99328000,2.99,1033,54,4.5,4.5,Utilities
1073948898,MPMusicPlayerStreamerforClouds,12675072,0,329,1,3,2,Music
599515468,MrCrab,133768192,0,9875,33,4.5,4,Games
1075872386,MrCrab,114213888,0,989,21,4,4.5,Games
853246110,MrJackPocket,100689920,2.99,31,9,3.5,3,Games
955157084,MrJump,66228224,0,33282,286,4.5,4.5,Games
1092447708,MrLumasSuperFlight,60838912,0.99,0,0,0,0,Education
1065623382,MrPotatoHeadSchoolRush,654974976,3.99,17,17,4.5,4.5,Book
1138484918,MrRobotexfiltratinipa,66592768,2.99,459,82,3.5,3,Games
396885309,MSNBC,92997632,0,3692,27,3.5,2,News
284736660,MsPACMAN,70023168,3.99,7885,40,4,4,Games
1065249424,MSQRDLiveFiltersFaceSwapforVideoSelfies,198906880,0,12982,750,4.5,4.5,Photo & Video
1106818611,MTÈ,466015232,0,1,1,5,5,Games
891528055,MTN,252547072,0.99,466,97,3,3,Games
376197239,MtoFrance,124090368,0,24,2,3.5,5,Weather
422366403,MTV,113787904,0,5987,97,2.5,2,Entertainment
863960527,MuchoParty,87665664,0,307,30,4.5,4.5,Games
860454499,MudBoggerDMonsterTruckDrivingRacingGames,109277184,0.99,16,9,2.5,2.5,Games
447610616,MuffinKnight,214679552,0.99,9302,401,4.5,4,Games
983149271,MuhammadAliPuzzleKing,153622528,0,277,2,5,3.5,Games
886666245,MultiCraftSurvivalCraftBuildSandboxGame,65483776,0,1102,58,3.5,4,Games
1122439453,MultiLevelCarParkingaRealAirportDrivingTestSimulator,238359552,0,365,365,4.5,4.5,Games
1179267591,MultiLevelCarParkingShoppingMallGarageLot,219144192,0,162,162,4,4,Games
1064913577,MultiLevelCarParkingSimulatoraRealDrivingTestRunRacingGames,312097792,0,353,353,4.5,4.5,Games
609704981,MultiplayerforMinecraftPE,33418240,2.99,35109,26,4,2,Games
1055708498,MultiplayerforMinecraftPEMinecraftOnline,39995392,0.99,528,98,3.5,4.5,Entertainment
1082309664,MultiplayerforMinecraftPEServerPocketEdition,32445440,1.99,917,16,4.5,4.5,Entertainment
1050162071,MultiplayerServersforMinecraftPEPCwMods,35025920,1.99,2718,254,4.5,4.5,Entertainment
823804745,MultiplayerTerrariaedition,15790080,3.99,6981,628,4,4,Games
1173642524,MundoLanugoenNavidadJuegosNavideos,225289216,1.99,0,0,0,0,Games
504001448,MusclePremiumHumanAnatomyKinesiologyBones,1101865984,19.99,406,3,4.5,3.5,Medical
1047340501,MuseCamEditPhotosManualCamera,16869376,0,4267,800,4.5,4.5,Photo & Video
835731296,MuseScoreSongbookSheetMusic,86334464,1.99,403,5,4,3.5,Music
1141358828,MushroomWars,1309380608,0,871,33,3,3.5,Games
835599320,musicallyyourvideosocialnetwork,173910016,0,105429,0,4.5,0,Photo & Video
954372033,MusicalVideoCreatorMusicVideosilluminatiPro,17254400,0,1588,40,3.5,3.5,Entertainment
970131308,MusicalVideoMakerCreateMusicclipslipsync,28518400,0,320,68,3.5,3.5,Music
1157555235,MusicalVideoMakerEditorLiveVideolyStudio,17094656,0,312,168,2.5,2.5,Lifestyle
1100636064,MusicandChill,28763136,0,135,36,4,4.5,Music
952871251,MusicFreedomUnlimitedFreeMPMusicStreaming,22730752,0,1246,9,4,4,Music
1040451985,MusicloudMPandFLACMusicPlayerforCloudPlatforms,49267712,0,2211,803,4,4.5,Music
1040451375,MusicloudProMPandFLACMusicPlayerforCloudPlatforms,22317056,2.99,885,312,4.5,4.5,Music
1036437162,MusicMemos,146113536,0,909,106,4,3.5,Music
1124034555,MusicPlayerPlayUnlimitedSongsfromYouTube,12244992,0,53,36,4,4,Entertainment
1056364454,MusictraxUnlimitedMusic,65548288,0,979,18,3,3,Entertainment
591560124,MusiUnlimitedMusicForYouTube,16686080,0,25193,245,4.5,5,Music
1076407343,MuslimEmoji,38044672,0,62,7,3.5,4.5,Entertainment
388389451,MuslimProRamadanPrayerTimesAzanQuran,100551680,0,18418,706,4.5,5,Reference
1178472225,MustknowanonymousvideoQA,92884992,0,53,0,1.5,0,Social Networking
935528099,MUSYNX,1274243072,0.99,197,14,5,5,Games
1111617387,MutantCreaturesModforMinecraftPCEditionPocketModsGuide,27025408,1.99,346,11,4,2.5,Reference
1132662330,MUTANTCREATURESMODSforMinecraftPCBestPocketWikiEditionInstallationTools,86775808,0,452,452,4,4,Entertainment
566394373,MutantFridgeMayhemGumball,93663232,2.99,3090,869,4.5,4.5,Games
571172432,MutantMudds,37110784,4.99,819,49,4,4,Games
1087839782,MuvaMojibyAmberRose,73638912,1.99,2061,217,4.5,4.5,Entertainment
309172177,myATT,68491264,0,108507,628,3,3,Utilities
479159684,Myau,50800640,0,0,0,0,0,Utilities
420859056,MyBabysBeatPrenatalListener,70041600,4.99,1887,75,3,3.5,Lifestyle
977262615,MyBoost,32713728,0,83,26,2.5,3.5,Utilities
1091684426,MyBooTownCreateyourownVillageofBoos,118087680,0,1829,354,4.5,4.5,Games
706099830,MyBooVirtualPetwithMiniGamesforKids,105143296,0,55783,521,4.5,4.5,Games
499289888,MyBowlingD,176737280,0,5090,6,4,3.5,Games
1068204657,MyCafeRecipesStoriesWorldRestaurantGame,133657600,0,23556,604,4.5,4.5,Games
694580816,myCANALlaTVbyCANALendirectetreplay,79643648,0,118,0,4.5,0,Entertainment
407375789,myCardListsChristmasCardAddressLabelPrinting,21371904,1.99,219,1,4,5,Utilities
1025601254,MyChallengeTracker,78232576,0,3682,14,5,5,Health & Fitness
398596699,myChevrolet,85515264,0,1083,36,2,2.5,Lifestyle
909434792,MyCollegeBookstore,8933376,0,225,2,2.5,3,Shopping
335875911,MyCyclesPeriodandOvulationTracker,77686784,0,7469,68,3.5,5,Health & Fitness
1183709176,MyDiaryÈ,18164736,0.99,0,0,0,0,Utilities
1020304479,MyDxOneFindaStrainthatWorksforYou,38659072,0,29,1,4,5,Medical
567457151,MYEE,23851008,0,43,0,2.5,0,Utilities
883237617,MyEmma,136275968,0,8412,149,4.5,4.5,Games
1132255154,MyFantasyLeagueManagerbyRotoWire,23758848,2.99,15,2,3,4,Sports
1165315677,MyFirstCrushHighSchoolLove,131100672,0,710,157,4.5,4.5,Games
1134998522,myFitnessSyncforFitbitFitbittoAppleHealth,5574656,4.99,264,32,4.5,4.5,Health & Fitness
1152657123,MyFLOPeriodTrackerbyFLOLivingLLC,64217088,1.99,145,30,4,3,Health & Fitness
969592391,MyFriendScoobyDoo,600293376,2.99,80,22,4,4.5,Entertainment
926159169,myHACHomeAccessCenter,13446144,2.99,88,4,2.5,2.5,Education
1064362767,myHomeHomeAutomation,67281920,13.99,13,1,4,5,Utilities
421167112,MyHorse,301896704,0,293857,249,4.5,4,Games
1024395159,myINKsketch,90249216,2.99,0,0,0,0,Photo & Video
1040172229,myKONAMISlotsVegasCasinoSlotMachineGames,218488832,0,13345,556,4.5,4.5,Games
668598022,MyLittlePonyACanterlotWedding,298639360,2.99,273,55,3.5,3.5,Book
1072380719,MyLittlePonyHarmonyQuest,714358784,0,2265,81,4,4,Entertainment
533173905,MYLITTLEPONYMagicPrincessQuests,107032576,0,65201,148,4.5,4,Games
924058967,MyLittlePonyTrickorTreat,81508352,2.99,15,4,4.5,4,Book
475249619,MyMacrosDietWeightandCalorieTracker,75580416,2.99,2334,298,4.5,4.5,Health & Fitness
1101109456,MyMajesty,200294400,0,140,7,3,4.5,Games
325962257,MyMeasuresPRO,79882240,7.99,1701,35,4,4.5,Productivity
525781368,MyMixtapezMusic,84864000,0,26286,2,4.5,3.5,Music
917555054,MyMoviesProMovieTVCollectionLibrary,95249408,7.99,1309,163,4.5,5,Catalogs
1139391147,MyNBAK,484489216,0,1784,161,3,3,Games
352247139,MyNetDiaryPROCalorieCounterandFoodDiary,83851264,3.99,15188,272,4.5,4,Health & Fitness
966509113,MyNewBabyStoryMakeupSpaDressupGames,55869440,0,1253,17,4,2.5,Games
903418970,MyNewbornBabyMommyBabyCare,102180864,0,570,10,3.5,4,Games
959937622,MyNewbornKittyFluffyCare,97374208,0,230,85,3.5,4,Games
942990867,MyOmNom,211459072,4.99,2074,32,4.5,4.5,Games
439628153,MyPlayHome,225615872,3.99,3523,181,4.5,4.5,Entertainment
1095280287,MyPlayHomeHospital,221880320,2.99,689,53,4.5,4.5,Entertainment
922188121,MyPlayHomeSchool,206561280,2.99,1286,43,4.5,4.5,Entertainment
683942610,MyPlayHomeStores,193986560,2.99,1582,61,4.5,4.5,Entertainment
1148364175,MyPriceQuote,21143552,6.99,21,0,4.5,0,Productivity
322439990,MyRadarNOAAWeatherRadarForecast,127284224,0,150158,3392,4.5,5,Weather
325683306,MyRadarProNOAAWeatherRadarForecastsStorms,123718656,1.99,13915,205,4.5,5,Weather
1040407117,MyRockstarGirlsPartyRockBand,136144896,0,63,2,3.5,5,Games
409395695,MyScorePlusWeightLossFoodExerciseTracker,60144640,0,467,1,4,5,Health & Fitness
578979413,MyScriptCalculatorHandwritingcalculator,21319680,0,16555,1776,4.5,4,Productivity
521671873,MySingingMonsters,240521216,0,130519,1445,4.5,5,Games
1010739052,MySingingMonstersDawnofFire,149613568,0,7749,336,4.5,4.5,Games
491126018,MySprintMobile,38004736,0,2238,3,2,4,Utilities
799631716,mySTATEStateCollege,7122944,0.99,26,8,4.5,3.5,Navigation
1079643338,MysteryCaseFilesKeyToRavenhearstAMysteryHiddenObjectGameFull,1151292416,6.99,134,62,4.5,4,Games
1101472953,MysteryCaseFilesRavenhearstUnlockedAHiddenObjectAdventureFull,1354634240,6.99,82,82,4.5,4.5,Games
497088907,MysteryCaseFilesthSkullHDAHiddenObjectAdventureFull,882049024,6.99,718,207,4,3,Games
1134835650,MysteryofFortune,114503680,0.99,19,0,5,0,Games
1124143528,MysteryoftheAncientsMudWaterCreekFull,1145312256,6.99,127,65,4.5,4.5,Games
1063873198,MysteryTalesAlaskanWildHDAMysteryHiddenObjectAdventureFull,1909682176,6.99,86,20,4.5,4.5,Games
1116249582,MysteryTalesHerOwnEyesHDAHiddenObjectMysteryFull,1452132352,6.99,104,104,4.5,4.5,Games
1023028213,MysteryTalesTheTwilightWorldAHiddenObjectAdventureFull,1556369408,2.99,2,2,2.5,2.5,Games
1023026782,MysteryTalesTheTwilightWorldHDAHiddenObjectAdventureFull,1563414528,6.99,6,6,3,3,Games
1031388734,MysteryTrackersNightsvilleHorrorAHiddenObjectAdventureFull,992354304,2.99,9,9,3.5,3.5,Games
1031390478,MysteryTrackersNightsvilleHorrorHDAHiddenObjectAdventureFull,985018368,6.99,72,72,4.5,4.5,Games
1101399354,MysteryTrackersPaxtonCreekAvengersAMysteryHiddenObjectGameFull,1008609280,6.99,67,67,4,4,Games
1076431520,MysteryTrackersWinterpointTragedyAHiddenObjectAdventureFull,934126592,6.99,91,91,4,4,Games
1064785404,MysticCastletheSimplestBestRPGandAdventureGame,73411584,0,650,488,5,4.5,Games
472374716,MysticDiaryHauntedIslandHDFull,113278913,4.99,76,76,4,4,Games
1116027365,MysticMessenger,405535744,0,6754,70,4.5,4.5,Games
1055680013,MysticR,1174127616,0.99,0,0,0,0,Games
1076592702,MySweetFarm,83778560,0,17,0,4.5,0,Games
909351158,MyTalkingAngela,398783488,0,54549,404,4.5,4.5,Games
662090840,MyTalkingPet,51005440,1.99,9035,72,4.5,5,Entertainment
657500465,MyTalkingTom,255747072,0,123859,1174,4.5,4.5,Games
1146398155,MyTeacherSchoolClassroomPlayLearn,123944960,0,234,24,4,4,Games
972533719,MythKingdomWrathofGauss,320819200,0,0,0,0,0,Games
1033685038,MythsoftheWorldBlackRoseAHiddenObjectAdventureFull,796377088,2.99,20,20,4,4,Games
1033682827,MythsoftheWorldBlackRoseHDAHiddenObjectAdventureFull,949374976,6.99,84,84,4,4,Games
1055825012,MythsoftheWorldTheHeartofDesolationAHiddenObjectAdventureFull,1253449728,6.99,68,68,4.5,4.5,Games
1088056625,MythsoftheWorldTheWhisperingMarshAMysteryHiddenObjectGameFull,912822272,6.99,65,65,4.5,4.5,Games
1051656345,Myto,10645504,0,10,0,1,0,Sports
1181024195,MyTownBeautyContest,203589632,2.99,31,31,4.5,4.5,Games
1124344384,MyTownBeautySpaSaloon,296504320,2.99,56,56,4,4,Entertainment
1166225107,MyTownCinema,230627328,2.99,49,39,4,4.5,Education
1112068171,MyTownDanceSchool,346255360,2.99,141,21,4,4,Entertainment
1059407278,MyTownDaycare,345334784,2.99,122,16,4.5,5,Entertainment
1103310426,MyTownFashionShow,303932416,2.99,60,26,4.5,4.5,Entertainment
1154900079,MyTownGrandparents,451428352,2.99,87,87,4.5,4.5,Education
1026311548,MyTownHospital,218082304,2.99,186,39,4,4,Education
1105408313,MyTownHotel,414433280,2.99,123,28,4,3.5,Entertainment
1148587239,MyTownPreschool,386007040,2.99,61,61,4.5,4.5,Education
1084144010,MyTownSchool,406969344,2.99,138,86,4,4,Entertainment
1075301033,MyTownStores,336269312,2.99,127,13,4,4.5,Entertainment
1098187391,MyTownWeddingDay,409982976,2.99,95,8,4,3.5,Entertainment
997392079,MyUncrowded,171746304,0.99,224,6,3,2.5,Games
416023011,MyVerizon,150791168,0,126948,107245,4.5,4.5,Utilities
894991908,MyVeryHungryCaterpillar,142159872,3.99,73,0,4.5,0,Education
369849199,MyVirtualGirlfriendDeluxeDatingSim,144180224,0.99,2609,9,3.5,4.5,Games
370901726,MyVodafone,83575808,0,8,1,3,1,Utilities
964748094,MyWaterBalanceDailyDrinkTrackerReminder,91650048,0,1601,502,4.5,4.5,Health & Fitness
1076802209,mZombieEscape,116008960,0,85,1,4,5,Games
1093383478,N,21346304,0,0,0,0,0,Games
1072425152,Nacktgutaussehen,59819008,4.99,0,0,0,0,Health & Fitness
1107704042,NancyDrewCodesandCluesMysteryCodingGame,210697216,0,110,7,4.5,4.5,Education
1126212440,Nanuleu,131196928,2.99,65,27,4,3.5,Games
584557117,NapsterTopMusicRadio,184817664,0,14268,80,4,3.5,Music
1143052259,NarcosCartelWars,178887680,0,4490,15,4.5,4.5,Games
1119856566,NARUTOSHIPPUDENUltimateNinjaBlazing,189709312,0,6426,393,4.5,4.5,Games
552764013,NASCARMOBILE,70040576,0,16385,6556,4,4.5,Sports
1171332633,NashMojibyNashGrier,61317120,0.99,24,11,5,5,Entertainment
1072527403,NastyGoatsaGameShakersApp,284321792,0,468,123,4,4,Games
364733950,NationalGeographicWorldAtlas,66138112,1.99,4255,209,4,2,Reference
1117818844,Natoo,54135808,0,0,0,0,0,Entertainment
1138868271,NatureCatsGreatOutdoors,291833856,0,31,3,4,5,Education
778378115,NaughtyKitties,221608960,0,4162,207,4.5,4.5,Games
583308290,NaughtyorNiceScanFree,18944000,0,729,194,3.5,3.5,Entertainment
320279293,NAVIGONEurope,144412672,74.99,927,3,3.5,2.5,Navigation
982887800,NAVIROÈ,55756800,0,0,0,0,0,Navigation
413487517,NAVITIME,125665280,0,0,0,0,0,Navigation
335744614,NBA,112074752,0,43682,19,3.5,2.5,Sports
570608623,NBA,89204736,0,29,0,3.5,0,Sports
402370879,NBAJAMbyEASPORTS,410202112,4.99,21648,460,4,3.5,Games
426282304,NBAJAMbyEASPORTSforiPad,415420416,4.99,4934,164,4,4,Games
1114921009,NBAK,2950687744,7.99,2408,398,3,3,Games
1055502792,NBALIVEMobileBasketball,139769856,0,40619,3279,4,4,Games
1122621497,NBAmoji,12728320,0,89,0,3.5,0,Sports
319740707,NBCNews,52951040,0,32881,7,3.5,2,News
542511686,NBCSports,129395712,0,47172,28,2.5,2.5,Sports
1123078102,NBCSportsScores,61116416,0,428,3,2,4.5,Sports
442839435,NBCWatchNowandStreamFullTVEpisodes,135252992,0,55950,248,4,3.5,Entertainment
423246594,NCAAMarchMadnessLiveMensCollegeBasketball,113078272,0,13572,55,3,2.5,Sports
478396998,NCAASports,39018496,0,636,11,2,1.5,Sports
1081431390,NCISHiddenCrimes,118456320,0,4222,318,4.5,4.5,Games
523540409,Nearpod,75843584,0,1057,1,4,2,Education
1022100908,NebraskaHuskersforiPad,31588352,9.99,2,2,1,1,Sports
394732447,NeedforSpeedHotPursuit,1269152768,4.99,5059,20,4,3.5,Games
540925164,NeedforSpeedMostWanted,2023336960,4.99,7315,161,4,3,Games
883393043,NeedforSpeedNoLimits,1085844480,0,34998,402,4.5,4.5,Games
923917775,NekoAtsumeKittyCollector,44166144,0,31219,249,4.5,4.5,Games
1148979232,Nekosan,49047552,0,905,163,4.5,4.5,Games
983143183,NeoMonsters,229527552,0.99,3093,22,4.5,4.5,Games
981035758,NeonChrome,206268416,9.99,439,121,5,5,Games
1042326602,NeonDrivesstylearcadegame,194145280,3.99,1046,289,4.5,5,Games
1137175892,NeonHorizon,111053824,0,31,12,4,4,Games
1082674903,NEOTURFMASTERS,53506048,2.99,96,38,4.5,4.5,Games
1107282504,NeoWars,138093568,0,267,68,4,4.5,Games
1125478670,NerveDoYouDare,173320192,0,219,88,2,2.5,Entertainment
1112858566,NerveTruthorDareDirtyHousepartyPartyGames,89057280,0,6658,130,4,4.5,Lifestyle
363590051,Netflix,125016064,0,308844,139,3.5,3,Entertainment
557405467,NetworkAnalyzerwifiscannerspeedtesttools,12513280,3.99,2840,258,4.5,5,Utilities
391297152,NeuroshimaHex,511094784,4.99,4378,251,4.5,4.5,Games
1065127755,NeverAloneKiEdition,760836096,4.99,408,225,4.5,4.5,Games
978238542,NeverGone,725459968,0,87,6,4,4,Games
1131701133,NeverHillaryClinton,58260480,0.99,207,201,5,5,Games
1123428617,NeverKnewGamenightisback,39054336,0,25,0,4,0,Games
1044733380,NevertalesLegendsAHiddenObjectAdventureFull,774814720,6.99,75,52,4.5,4.5,Games
948634806,NewbaseballboardappBasePinBall,177752064,0,5,0,3,0,Games
970416885,NewEmojiExtraEmojiStickers,93091840,1.99,253,5,1.5,2,Utilities
1130829481,NewFurnitureModsPocketWikiGameToolsforMinecraftPCEdition,52959232,0,17588,17588,4.5,4.5,Reference
1132762804,NewsBreakLocalWorldBreakingNewsRadio,57117696,0,173,5,4,4,News
772561884,NewsProBreitbartEdition,2683904,0.99,244,129,3.5,4.5,News
974625290,NewStarCricket,88300544,0,109,12,4.5,4.5,Games
1114811228,NewStarSoccerGStory,82401280,0.99,9,6,3.5,3,Games
1141842849,NewYorkCityCarTaxiandBusParkingSimulator,263579648,0,185,169,4,4,Games
640360962,Nextdoor,82531328,0,14402,104,4.5,4.5,Social Networking
981888264,NextGenCarGameRacing,105136128,0.99,100,100,3.5,3.5,Games
389781154,NFL,131428352,0,27317,2,2.5,5,Sports
1094030987,NFLDraftFanMobilePass,62576640,0,32,9,2,1.5,Sports
876054082,NFLFantasyFootballOfficialNFLFantasyApp,81811456,0,8234,4,3,3.5,Sports
1049078653,NFLGridironfromPaniniCardCollectingTrading,80755712,0,257,1,3.5,2,Sports
563027226,NFLHUDDLEFootballCardTrader,228352000,0,2896,17,4,3,Sports
1147424561,NFLRushGameday,824104960,0,272,10,4,5,Sports
327243363,NFLSundayTicket,96093184,0,24258,305,3,2.5,Entertainment
465092669,NHL,160124928,0,15554,124,3.5,5,Sports
1148726949,NHLSuperCardK,426580992,0,116,4,3.5,5,Games
1152254310,NibmojiPoliticalEmojis,9701376,0,30,11,3,2.5,Entertainment
596133590,Nick,38045696,0,13237,102,3.5,3.5,Entertainment
1077024869,NickiMinajTheEmpire,601800704,0,5196,357,4.5,4,Music
911115712,NickJr,85286912,0,1541,16,3.5,3.5,Education
307764057,niconico,25808896,0,182,0,3,0,Entertainment
1148502570,niconicoch,55334912,0,0,0,0,0,Social Networking
754105884,NightCapCamera,6580224,1.99,128,9,4,5,Photo & Video
1116808304,Nightgate,153664512,4.99,947,809,4.5,4.5,Games
1094977269,NightRoom,218039296,0,1,1,5,5,Games
492671847,NightShooting,28900352,0,9,0,2.5,0,Photo & Video
475772902,NightSky,596499456,0,12122,60,4.5,4.5,Reference
1112350146,NightTerrorsTheBeginning,124721152,0,954,307,4,4,Entertainment
1095459556,Nike,149407744,0,5464,309,5,4.5,Shopping
301521403,NikeTrainingClubWorkoutsFitnessPlans,140367872,0,33969,466,3.5,5,Health & Fitness
1113946899,NINEÈ,48146432,0,0,0,0,0,Games
1050402885,NinjaBoyAdventuresBombermanedition,121593856,1.99,28,12,4.5,4,Games
1095681176,NinjaDudevsZombiesendlesstapnslashzombiearcadegame,83969024,0,104,17,4,4,Games
668159524,NinjaKidRunVRRunnerRacingGamesForFree,165612544,0,15399,613,4.5,4.5,Games
840146800,NinjaUP,37830656,0,1233,366,4,4.5,Games
1060739646,NinjAwesome,127212544,0,1738,610,4.5,4.5,Games
796959534,Nintype,77518848,4.99,813,7,3.5,3.5,Productivity
1136242132,NitroHeads,345926656,0,30,30,4,4,Games
340368403,No,76644352,0,115,0,3.5,0,Food & Drink
356968629,NO,187040768,0,9,0,3,0,Shopping
458225159,NOAAHiDefRadarProStormWarningsHurricaneTrackerWeatherForecast,27500544,1.99,15809,628,5,4.5,Weather
395148744,NOAAHurricaneCenter,8069120,1.99,31,15,3,3,Weather
444062672,NOAAHurricaneCenterHD,8093696,1.99,43,27,3.5,3.5,Weather
749133301,NOAARadarProWeatherAlertsForecast,82765824,3.99,28032,3123,4.5,4.5,Weather
497236102,NOAASnowForecastAccurateWinterWeatherChanceofSnowfallSnowdayPrediction,22798336,1.99,743,259,4.5,4.5,Weather
417906074,NOAAWeatherAlertsSevereWeatherPushNotificationsWarnings,10514432,3.99,2293,399,4.5,4,Weather
749133753,NOAAWeatherRadarWeatherForecastHDRadar,108172288,0,45696,2673,4.5,4.5,Weather
410148139,NOAAWeatherRadio,14232576,3.99,3245,53,4,4,Weather
649246860,NOAAWorldRadarRainHurricanesWeather,59233280,2.99,581,8,4,5,Weather
852250176,NoBrakes,21550080,0,6865,171,4.5,4.5,Games
976063428,NoÈ,12980224,0,1,1,3,3,Entertainment
932828299,NOGGINPreschoolShowsEducationalKidsVideos,73499648,0,782,8,3.5,4.5,Education
1011132019,NOISE,99423232,0,355,5,3,2,Music
960716999,Noizio,31550464,1.99,167,55,4.5,4.5,Music
1078560336,NoLimitRacer,65764352,0,40,40,3.5,3.5,Games
969934912,NomCatEndlessfeedingfrenzyarcadegame,65225728,0,5655,375,4.5,4.5,Games
507051584,NomNomPaleo,51230720,5.99,2555,44,4.5,4,Food & Drink
988752315,NonoIslands,135064576,0,3180,28,4.5,4.5,Games
979151411,NonstopKnight,161026048,0,6841,139,4.5,4.5,Games
967624193,Noodles,30650368,1.99,917,158,4.5,5,Games
1173650428,NopeQuiz,183178240,0,61,1,5,5,Games
1181633163,NORADTracksSantaClaus,52231168,0,70,63,2.5,2,Entertainment
979540312,NorthernLightsPhotoTaker,9326592,0.99,29,29,4,4,Photo & Video
360593530,Notability,122235904,9.99,17594,143,4,4,Productivity
1134867821,NOTALONEStoryofabird,121761792,2.99,1,1,3,3,Games
1108733742,NoteAlwaysanotebookdesignedforApplePencil,22431744,14.99,6,3,3.5,4.5,Productivity
894225691,notepadLite,73746432,0,0,0,0,0,Photo & Video
749132901,NotepadTakeNotesAnnotateandWriteonPDF,63457280,14.99,6288,268,4.5,4.5,Productivity
1083801827,NoteRushLearnMusicSightReadingPianoNotes,224086016,3.99,45,3,4.5,4,Games
392188745,Noteshelf,117406720,9.99,7562,9,4.5,4,Productivity
374211477,NotesPlus,109620224,9.99,6257,15,4,4,Productivity
1045504326,NOTHINGSurrealArcadeTrip,128228352,1.99,35,35,4.5,4.5,Games
1093784264,Noticeforsmartwatch,1044480,4.99,146,9,1,1,Utilities
475820434,Notion,223332352,14.99,929,17,4,3,Music
1151506903,NotKarltonBanksEmojisbyEboticons,45600768,1.99,121,7,4,4.5,Social Networking
923268741,NOVAFreedomEditionNearOrbitVanguardAlliancegame,1400971264,0,25716,25716,4.5,4.5,Games
474764934,NOVANearOrbitVanguardAlliance,1984958464,6.99,13503,825,4.5,4.5,Games
1097492828,NOW,113596416,0,0,0,0,0,Social Networking
691617940,NowaitGuest,86040576,0,1625,113,3,3,Food & Drink
298596830,NRJRadio,53426176,0,38,2,3.5,5,Music
337056601,ntvNachrichten,49470464,0,273,0,3,0,News
1124324199,Nukleus,29727744,0,210,21,4.5,4,Games
1090258212,NumberQ,71362560,0,0,0,0,0,Games
433592592,NyanCatLostInSpace,96872448,0,76392,700,4.5,4.5,Games
307569751,NYTimesCrosswordDailyWordPuzzleGame,46880768,0,53465,204,3.5,4,Games
1152933871,NZvsLoons,189247488,1.99,0,0,0,0,Games
650684932,OBDFusionOBDvehiclescantooldiagnostics,78813184,9.99,521,35,4,4.5,Travel
1104912882,ObstacleCourseExtremeCarParkingSimulator,214042624,0,153,153,4,4,Games
1133481001,OceanClashAnavalgamewithhonorandloyalty,124729344,0,36,0,4.5,0,Games
708196645,Oceanhorn,428865536,7.99,4336,8,4.5,4.5,Games
1174307280,OceanOverlordGlobalWar,296336384,0,0,0,0,0,Games
691102150,OctagonAMinimalArcadeGamewithMaximumChallenge,30543872,1.99,1072,514,4.5,4,Games
1017367213,OctodadDadliestCatch,303450112,4.99,1752,886,4,4,Games
1120838254,Octonauts,513771520,3.99,14,7,3.5,3.5,Education
1091699305,OctoPieaGameShakersApp,264453120,0,374,182,4,4.5,Games
919968216,OddBotOut,12656640,3.99,157,157,4.5,4.5,Games
953230894,OddSquadBlobChase,485670912,1.99,38,17,3.5,4,Education
1001248922,OddworldMunchsOddysee,712294400,2.99,200,103,4.5,4.5,Games
923555295,OddworldStrangersWrath,1190330368,2.99,713,252,4.5,4.5,Games
1104698715,OdellMojibyOdellBeckhamJr,8997888,1.99,21,16,4.5,4.5,Entertainment
1175770622,Oden,10925056,0,0,0,0,0,Games
533863652,OdysseusLongWayHomeHDFull,281676680,4.99,39,39,4,4,Games
468996152,OfferUpBuySellSimple,73138176,0,57348,1213,4.5,4.5,Shopping
675054186,OfficeSuiteProMobileOffice,172608512,14.99,896,10,4,4.5,Business
632064672,OfficialLifeintheUKTestrdEdition,5627904,4.99,3,3,2,2,Education
911719423,OfficialQRCodereaderQQRapp,69015552,0,0,0,0,0,Productivity
1143897524,OfflineAutoIVCalcforPokemonGO,126790656,0,137,4,4.5,5,Games
1138494618,OfflineIVCalcforPokemonGO,47483904,0,82,1,3.5,1,Games
1100797913,OffRoadDriveDesert,341455872,1.99,46,24,4,4,Games
516875543,OffroadLegends,96497664,0.99,22281,49,4.5,4,Games
888988372,OffroadLegends,83378176,0.99,1108,748,4.5,4.5,Games
1052065651,OffroadxTruckTrialsParkingSimulatoraRealCarStuntDrivingRacingSim,322198528,0,438,438,4,4,Games
1139738453,OffroadxTruckTrialsParkingSimulatoraRealStuntCarDrivingRacingSim,294790144,0,121,121,4,4,Games
